Customer Identification Number,Bank Name,Branch Code,Branch name,Client Type,Size of the business,Annual turn-over of the borrower,Balance sheet size of the borrower,Loan number,Disbursement Date,Maturity Date,Currency,TZS Disbursed Amount,TZS Outstanding Principal Amount,Frequency of repayment,Interest Rate Type,Annual Interest Rate,Loan authorization type,loan Type/ General Category,Loan Economic Activity,Purpose of the loan,Asset Classification Category,Location of invested loan (Region),Location of invested loan (District),Location of invested loan (Ward),Location of invested loan (Street),Invested Loan Geographical coordinates-Latitude,Invested Loan Geographical coordinates-Longitude,Collateral Pledged,Collateral Pledged Date,TZS Market value of the collateral,TZS Forced Sale Value of the collateral,Collateral Economic activity ,Collateral Region,Collateral District,Collateral Ward,Collateral Street,Collateral Geographical Coordinates-Latitude,Collateral Geographical Coordinates-Longitude,Insurance coverage of the collateral against climate risks ,Type of insurance policy,Name of insurance provider,Value of Collateral Protected
5ac52c28-4490-4604-a38a-f94a6940afac,Absa Bank,BR027,Ubungo Branch,MC,Large,915352636.61,540882483.51,LN9493226,2022-10-29,2027-06-06,TZS,19463295.56,3340992.97,Semi-Annual,Floating,6.69,FIA,Agricultural,Retail,Working Capital,Doubtful,Kusini Unguja,Tanga City,Nyamagana,Regeant,-3.3382,39.2169,Parastatals Guarantee,2024-05-10,6802487.85,7215345.46,Construction,Dar es salaam,Tanga City,Kijitonyama,Lumumba,-6.1702,39.2174,Yes,Fire & Theft,Doyle-Trujillo,843576.7
6613a8aa-67b7-48ee-b403-d68033be2898,Absa Bank,BR494,Nyamagana Branch,Corporate,Small,506384999.12,20823238.02,LN6715765,2023-05-28,2026-08-26,TZS,50992423.05,5307109.06,Weekly,Fixed,6.32,FIA,Personal,Farming,Asset Purchase,Standard,Kilimanjaro,Ilala,Kaloleni,Lumumba,-6.8451,33.4631,MotorVehicle,2024-10-21,7461163.29,3633547.91,Transport,Geita,Tanga City,Ndugumbi,Lumumba,-2.4821,36.6428,No,Fire & Theft,Cannon LLC,3635751.95
f73571df-e156-43ba-b552-88c5800ce329,Absa Bank,BR146,Ilala Branch,Corporate,Small,724783867.15,967846044.47,LN9404559,2023-09-13,2025-11-05,TZS,69611550.59,2827728.22,Monthly,Fixed,11.46,SLA,Business,Retail,Expansion,Substandard,Singida,Tanga City,Kijitonyama,Azikiwe,-6.1947,32.8766,Parastatals Guarantee,2025-02-26,2873802.45,2039741.55,Agriculture,Iringa,Ubungo,Sabasaba,Lumumba,-8.9045,39.2174,No,Comprehensive,"Small, Bell and Little",8137040.72
893ba97c-0c52-4090-b445-b91bf542823c,Absa Bank,BR947,Kilosa Branch,Salaried,Large,490690946.43,246808794.62,LN6797600,2023-07-20,2028-08-25,TZS,26524349.27,5304160.63,Weekly,Fixed,18.25,SLA,Business,Retail,Working Capital,Doubtful,Ruvuma,Mjini Magharibi,Kaloleni,Maktaba,-6.1512,39.2136,Stocks,2025-04-26,1498393.01,4933098.94,Construction,Ruvuma,Mbeya City,Kijitonyama,Azikiwe,-2.4821,39.2268,Yes,Fire & Theft,Miller-Olson,2000637.02
3d7a2b8d-51a3-4e71-ab1c-20e0723ae772,Absa Bank,BR354,Tanga City Branch,DC,Medium,367069953.83,706657044.22,LN4674809,2023-12-31,2026-07-19,TZS,98309734.88,4030894.58,Quarterly,Floating,12.68,SLA,Agricultural,Farming,Working Capital,Doubtful,Dodoma,Tanga City,Ilala,Regeant,-6.8679,39.2174,agricultural land,2025-04-28,7170579.43,6514060.9,Agriculture,Rukwa,Nyamagana,Mjini,Azikiwe,-6.8182,39.2315,Yes,Fire & Theft,"King, Moore and Johnson",438545.98
a90b97c9-49ee-4979-8b94-f9959586e6b1,Absa Bank,BR999,Kinondoni Branch,Non-salaried,Medium,600990052.79,266199475.14,LN8381198,2024-07-08,2026-08-11,TZS,76011170.15,6694114.12,Annual,Floating,11.72,Others,Business,Retail,Asset Purchase,Substandard,Arusha,Kinondoni,Makumbusho,Azikiwe,-6.1831,37.6605,Gold,2023-08-05,6658143.82,5282171.63,Transport,Morogoro,Mjini Magharibi,Mikocheni,Nyerere,-2.5223,33.4528,No,Fire & Theft,Jones Inc,6149882.17
f6639917-6b50-45c2-a986-a1f174d17f0b,Absa Bank,BR642,Arusha City Branch,DC,Medium,169995156.15,595925574.67,LN6326284,2023-06-19,2028-03-15,TZS,87753028.79,7524452.78,Semi-Annual,Floating,12.54,Others,Personal,Retail,Expansion,Substandard,Katavi,Mjini Magharibi,Ndugumbi,Regeant,-2.5146,39.2268,Other mortgages eg chattels,2023-11-12,5872040.54,3883664.88,Agriculture,Morogoro,Morogoro Urban,Ilala,Nyerere,-3.4173,36.5827,Yes,Fire & Theft,Ramos PLC,7047027.98
d643fb3a-82cc-47ae-84c2-fdb59341f773,Absa Bank,BR927,Sokoine Branch,Related parties,Small,803216298.22,465601683.9,LN2264236,2023-12-29,2027-06-25,TZS,37074397.57,1619749.13,Annual,Fixed,11.23,FIA,Agricultural,Farming,Working Capital,Standard,Dodoma,Kinondoni,Mikocheni,Maktaba,-2.4915,32.8766,Residential mortgage,2023-09-02,5202465.16,4169704.97,Construction,Mtwara,Kinondoni,Kijitonyama,Azikiwe,-6.8125,35.8102,No,Climate Risk,"Clark, Reilly and Powell",216160.96
6fbf0948-e19c-4da6-9d21-852e06b43675,Absa Bank,BR944,Arusha City Branch,Non-salaried,Large,598294536.89,110544232.16,LN5164540,2022-11-23,2026-09-11,TZS,91667005.6,1534937.97,Semi-Annual,Fixed,5.97,Others,Business,Manufacturing,Working Capital,Doubtful,Morogoro,Ubungo,Kijitonyama,Maktaba,-8.8873,39.2169,Compulsory savings,2024-10-28,4510036.43,7113816.3,Transport,Kaskazini Pemba,Mjini Magharibi,Kaloleni,Sokoine,-5.0741,33.4631,No,Climate Risk,"Watson, Vargas and Wilson",5662848.61
50136dea-911a-400b-8674-85d4cdd2109d,Absa Bank,BR911,Ubungo Branch,Corporate,Medium,50112534.12,585939952.36,LN4924590,2023-01-08,2026-04-18,TZS,11438163.05,4404848.15,Weekly,Fixed,9.82,BUL,Business,Retail,Expansion,Substandard,Dodoma,Nyamagana,Ndugumbi,Nyerere,-5.0968,36.7039,Letter of Hypothecation,2024-02-08,5500347.91,5289064.42,Agriculture,Kilimanjaro,Ubungo,Sabasaba,Uhuru,-8.9151,35.8226,Yes,Climate Risk,Barnes Inc,9105235.11
e780037c-8750-43dd-b2f9-6d85cfde0878,Absa Bank,BR876,Nyamagana Branch,Staff,Medium,989776701.95,63409270.23,LN1640870,2022-10-24,2027-03-29,TZS,62014820.44,1272727.37,Weekly,Fixed,8.18,FIA,Personal,Farming,Expansion,Standard,Morogoro,Tanga City,Ilala,Maktaba,-6.7944,39.2049,MotorVehicle,2023-04-16,6757794.43,7427698.51,Agriculture,Mtwara,Morogoro Urban,Ndugumbi,Nyerere,-6.1578,39.1262,Yes,Climate Risk,"Waters, Clark and Brooks",6040607.54
d06ca4c5-886d-4d15-a3b0-7ca9d674485a,Absa Bank,BR888,Ubungo Branch,Non-salaried,Large,409452259.57,330413391.59,LN7380358,2024-05-27,2026-05-24,TZS,17535615.35,7993156.13,Quarterly,Fixed,13.3,SLA,Business,Retail,Expansion,Doubtful,Geita,Tanga City,Kaloleni,Uhuru,-6.8182,39.2471,Terminal Benefits,2025-08-03,5891474.5,5248302.63,Transport,Kusini Unguja,Ilala,Mikocheni,Regeant,-6.8097,39.2169,No,Fire & Theft,"Ross, Mcconnell and Rogers",3214106.18
9afeed5d-9201-45bc-8d8b-5e72c6ca2609,Absa Bank,BR329,Nyamagana Branch,microfinance serviec providers,Small,518638307.45,434173005.34,LN6514083,2024-01-30,2027-08-30,TZS,22146744.26,4927509.33,Quarterly,Fixed,12.72,Others,Business,Farming,Asset Purchase,Doubtful,Arusha,Morogoro Urban,Mjini,Lumumba,-8.9264,33.4631,Gold,2022-11-30,320328.59,3874417.44,Agriculture,Singida,Ubungo,Kijitonyama,Uhuru,-8.9264,37.6605,No,Climate Risk,Johns-Paul,212773.97
f08b1112-338f-4ef5-ab67-76986085c945,Absa Bank,BR064,Mbeya City Branch,DC,Medium,135363254.85,498370683.92,LN1029643,2023-02-16,2028-01-20,TZS,90336232.37,2161484.67,Quarterly,Floating,5.84,Others,Agricultural,Manufacturing,Expansion,Doubtful,Mwanza,Ilala,Kaloleni,Uhuru,-6.1512,39.1107,Cash,2023-08-22,4763722.66,8081226.47,Agriculture,Tanga,Mjini Magharibi,Mikocheni,Regeant,-6.8679,37.6847,Yes,Comprehensive,"Marshall, Hamilton and Trevino",8454471.62
4f66321d-0992-4d00-924d-04181385967e,Absa Bank,BR488,Kilosa Branch,Non-salaried,Medium,769122987.26,316796445.98,LN1426660,2022-08-28,2028-02-08,TZS,50023062.54,7113355.72,Semi-Annual,Fixed,16.6,FIA,Business,Manufacturing,Working Capital,Doubtful,Singida,Kinondoni,Kaloleni,Nyerere,-6.1857,37.6847,Other mortgages eg chattels,2023-09-18,7401672.35,2524489.11,Construction,Tanga,Nyamagana,Sabasaba,Uhuru,-2.5223,39.0983,Yes,Fire & Theft,Riley-Simmons,3706243.92
337cb380-0314-4922-a2fc-832aa408b6bc,Absa Bank,BR111,Kilosa Branch,SME,Micro,927061849.12,899170249.25,LN2614797,2023-09-15,2028-01-02,TZS,38142050.51,6924724.11,Semi-Annual,Fixed,11.74,BUL,Agricultural,Farming,Working Capital,Substandard,Kagera,Mjini Magharibi,Makumbusho,Sokoine,-6.8679,37.6932,Guarantee of Unconditional and irrevocable guarantee of a first class international bank or a first class international financial institution.,2023-08-27,5492910.59,5255428.7,Transport,Geita,Kinondoni,Kijitonyama,Maktaba,-6.1831,37.6847,Yes,Climate Risk,Dunlap PLC,6499974.32
bf17fca0-2a35-4319-ad0d-b830faff8789,Absa Bank,BR720,Kinondoni Branch,Salaried,Micro,762218550.39,370941952.87,LN9785037,2022-10-29,2026-05-07,TZS,4106685.59,7319991.01,Annual,Floating,6.42,SLA,Agricultural,Farming,Working Capital,Substandard,Manyara,Morogoro Urban,Ilala,Azikiwe,-6.8451,32.9624,Letter of Hypothecation,2025-01-17,9915386.31,5685418.3,Transport,Simiyu,Ubungo,Mikocheni,Sam Nujoma,-6.8125,37.6494,No,Climate Risk,Phillips-Knight,5503570.95
01665309-27df-41cf-b054-8db4ae40bf1f,Absa Bank,BR288,Ubungo Branch,Individual,Large,163288331.89,445889636.51,LN3694830,2023-07-29,2026-07-30,TZS,1973152.15,4220420.01,Weekly,Fixed,11.53,FIA,Personal,Retail,Expansion,Doubtful,Kilimanjaro,Arusha City,Ilala,Maktaba,-6.1438,37.6358,Other mortgages eg chattels,2024-04-11,2978412.77,3322004.68,Agriculture,Lindi,Ubungo,Kijitonyama,Sokoine,-6.1702,35.8226,No,Climate Risk,"Randolph, Smith and Kirby",752573.68
819bf17d-d7e5-4b85-9c30-493f7e506431,Absa Bank,BR395,Ubungo Branch,SME,Large,730730224.63,964613427.46,LN3896191,2023-10-31,2028-01-21,TZS,45828342.7,2232986.55,Weekly,Floating,16.17,BUL,Personal,Manufacturing,Asset Purchase,Doubtful,Pwani,Nyamagana,Kijitonyama,Uhuru,-6.1578,37.6932,Commercial real estate,2025-01-03,8087117.99,3134362.59,Transport,Simiyu,Nyamagana,Mikocheni,Maktaba,-6.8182,37.6605,Yes,Climate Risk,Gregory LLC,4216948.66
3858a550-5503-4354-9ca9-ff01bfaf283f,Absa Bank,BR924,Tanga City Branch,Non-salaried,Large,996056868.69,284329975.67,LN9959232,2023-01-21,2027-11-08,TZS,18583270.74,3583544.06,Weekly,Floating,16.45,SLA,Business,Farming,Asset Purchase,Standard,Tanga,Ubungo,Ndugumbi,Regeant,-6.8097,39.2916,agricultural land,2024-12-25,7909154.19,5418453.52,Transport,Dar es salaam,Tanga City,Nyamagana,Uhuru,-6.1857,35.7813,No,Climate Risk,Ortiz-Walker,1160708.73
f1da63db-0d31-4528-91ce-8474e41b4498,Absa Bank,BR655,Kilosa Branch,Salaried,Micro,432750132.85,607806562.4,LN7204367,2022-10-03,2026-07-06,TZS,74598906.11,7492051.9,Monthly,Fixed,9.42,SLA,Personal,Retail,Asset Purchase,Doubtful,Dodoma,Ilala,Ilala,Sam Nujoma,-6.8097,39.2169,Parastatals Guarantee,2024-08-14,1460717.11,7316008.99,Agriculture,Mbeya,Kinondoni,Kaloleni,Maktaba,-5.0582,35.7647,Yes,Fire & Theft,Munoz LLC,9318657.78
baf821e8-57c7-4c77-adbd-f497ec326ede,Absa Bank,BR865,Ilala Branch,Staff,Micro,480697031.19,199084277.81,LN9688211,2024-01-24,2025-11-02,TZS,27540017.99,8558848.7,Semi-Annual,Fixed,11.28,FIA,Business,Retail,Working Capital,Doubtful,Kigoma,Mbeya City,Kijitonyama,Nyerere,-6.1947,39.0843,Stocks,2024-07-13,9819172.34,6186751.44,Transport,Kusini Unguja,Arusha City,Kijitonyama,Regeant,-2.4915,33.4987,Yes,Climate Risk,"Rivera, Duke and Keller",4593795.9
f81d33cc-91a1-404f-a8a4-c2b666756fc2,Absa Bank,BR499,Kilosa Branch,Corporate,Micro,333144991.27,430888654.7,LN0612811,2024-06-21,2026-03-04,TZS,14381105.59,1785598.11,Monthly,Floating,7.04,SLA,Business,Manufacturing,Asset Purchase,Doubtful,Kaskazini Unguja,Tanga City,Nyamagana,Sokoine,-6.1947,36.6643,Other mortgages eg chattels,2022-12-04,606800.77,7099444.56,Transport,Mbeya,Nyamagana,Sabasaba,Nyerere,-6.1702,39.2916,No,Fire & Theft,Fletcher-Nguyen,4550106.18
0534b409-63f5-4a51-abdf-5790ed520c49,Absa Bank,BR948,Kinondoni Branch,Staff,Large,221339298.36,176488936.75,LN9523994,2022-10-29,2027-03-03,TZS,22721005.89,4798269.88,Weekly,Fixed,12.54,Others,Agricultural,Retail,Working Capital,Substandard,Mbeya,Morogoro Urban,Kaloleni,Maktaba,-6.1857,35.7647,Compulsory savings,2024-05-20,251903.35,1935457.27,Transport,Ruvuma,Ilala,Ndugumbi,Sokoine,-6.1512,36.5827,Yes,Fire & Theft,Burns-Gonzales,1891709.05
e8ae456d-0bca-421e-8272-e1cf1b1e104f,Absa Bank,BR205,Kilosa Branch,Staff,Medium,577311999.94,794079756.69,LN8555512,2022-11-09,2026-11-06,TZS,45802614.97,8872801.2,Weekly,Fixed,7.39,FIA,Business,Farming,Working Capital,Doubtful,Singida,Ubungo,Mjini,Regeant,-3.4173,39.0983,Guarantee from Revolutionary Government of Zanzibar,2022-11-03,3063757.62,2688360.17,Agriculture,Kaskazini Pemba,Nyamagana,Kijitonyama,Azikiwe,-6.1578,39.2916,No,Comprehensive,"Powell, Fisher and Mccoy",6701352.15
fc30f177-9353-47b0-ac30-6000014b7619,Absa Bank,BR003,Kilosa Branch,Corporate,Medium,664676448.65,878154310.51,LN4201751,2023-10-16,2028-04-10,TZS,17740349.39,639306.52,Monthly,Floating,7.11,Others,Mortgage,Farming,Working Capital,Standard,Njombe,Tanga City,Kijitonyama,Uhuru,-6.8786,36.6428,Guarantee of Unconditional and irrevocable guarantee of a first class international bank or a first class international financial institution.,2024-10-07,8439895.62,4744875.51,Transport,Morogoro,Kinondoni,Sabasaba,Nyerere,-5.0157,33.4987,Yes,Comprehensive,Brown PLC,3331591.15
da61d300-3cc4-40df-9df7-054c935d0729,Absa Bank,BR671,Nyamagana Branch,MC,Small,725449549.0,489483744.02,LN5788923,2023-09-11,2026-07-27,TZS,36517637.85,8620040.38,Annual,Fixed,8.53,Others,Business,Farming,Working Capital,Standard,Pwani,Arusha City,Kaloleni,Regeant,-2.5223,39.0983,Guarantee from Local government units,2023-09-10,8454518.96,7739597.45,Transport,Kaskazini Unguja,Tanga City,Kaloleni,Regeant,-6.1831,35.8226,Yes,Fire & Theft,"Woods, Valenzuela and Jones",6680301.38
4244e027-4fe2-422f-931f-9271a1009975,Absa Bank,BR495,Tanga City Branch,Corporate,Micro,97107648.0,890097299.1,LN5634723,2024-02-10,2026-04-10,TZS,51018561.73,598606.26,Semi-Annual,Floating,16.72,SLA,Mortgage,Farming,Working Capital,Doubtful,Mjini Magharibi,Ilala,Mikocheni,Uhuru,-3.4526,35.7647,Guarantee of Unconditional and irrevocable guarantee of a first class international bank or a first class international financial institution.,2024-09-22,3340766.49,645155.47,Transport,Kigoma,Ubungo,Sabasaba,Nyerere,-2.5146,35.7647,No,Comprehensive,Jones-Reeves,5376536.86
2f64b8f1-3363-4495-bcda-f2fab1de8dca,Absa Bank,BR411,Nyamagana Branch,MC,Small,172323920.85,304875818.14,LN0691846,2024-01-13,2026-01-09,TZS,90136569.44,500728.5,Monthly,Floating,15.46,SLA,Personal,Retail,Expansion,Standard,Mjini Magharibi,Kinondoni,Sabasaba,Azikiwe,-6.2039,37.6494,Terminal Benefits,2023-03-23,4568806.87,2963720.04,Agriculture,Kaskazini Unguja,Tanga City,Kaloleni,Sam Nujoma,-6.8097,32.9624,Yes,Climate Risk,"Serrano, Wilson and Fisher",7676487.51
bab9a4d5-c942-4a86-a327-cfa0fb15b0f7,Absa Bank,BR403,Ubungo Branch,microfinance serviec providers,Medium,761533024.36,436357391.96,LN0898767,2024-02-04,2027-01-30,TZS,68697990.8,9827192.71,Weekly,Fixed,10.74,FIA,Personal,Retail,Expansion,Standard,Kaskazini Pemba,Mbeya City,Mikocheni,Maktaba,-8.9264,32.8766,Other mortgages eg chattels,2022-12-02,1789156.67,436356.06,Transport,Mara,Kinondoni,Mikocheni,Uhuru,-8.9264,36.6643,No,Climate Risk,"Parker, Taylor and Garcia",192247.29
b72a341b-1ad6-4c17-a3b1-04dee299d4bb,Absa Bank,BR006,Ubungo Branch,MC,Medium,33149703.13,302187953.5,LN0974574,2023-08-21,2027-02-05,TZS,43602447.02,4044070.95,Quarterly,Fixed,14.87,Others,Mortgage,Manufacturing,Expansion,Standard,Mjini Magharibi,Kinondoni,Mjini,Uhuru,-6.8125,37.6358,Compulsory savings,2023-11-15,8788599.6,3104176.53,Transport,Dodoma,Mbeya City,Kaloleni,Uhuru,-6.8284,37.6494,No,Fire & Theft,Hicks-Powell,1868963.83
dddc50cd-e476-4c1b-a784-ae9f2fc7a683,Absa Bank,BR097,Arusha City Branch,pension fund members,Small,693274826.42,354110668.84,LN9918126,2024-06-20,2028-01-06,TZS,13976236.41,1522837.37,Quarterly,Fixed,11.23,SLA,Personal,Manufacturing,Working Capital,Doubtful,Shinyanga,Ubungo,Kaloleni,Maktaba,-5.0582,39.2174,Guarantee from Local government units,2022-11-10,9462632.46,342687.7,Agriculture,Mtwara,Tanga City,Sabasaba,Uhuru,-3.3991,39.1107,No,Comprehensive,Barr Ltd,2791571.51
45f026ba-0161-4796-bce1-48d22c4cdbf1,Absa Bank,BR099,Kilosa Branch,Related parties,Small,195396150.7,311851385.73,LN0956882,2023-08-17,2026-12-28,TZS,62966273.05,9699177.59,Annual,Floating,14.33,Others,Mortgage,Retail,Expansion,Doubtful,Mjini Magharibi,Tanga City,Ndugumbi,Maktaba,-8.8873,35.8102,Guarantee from Revolutionary Government of Zanzibar,2023-03-28,203597.29,4592071.54,Agriculture,Rukwa,Nyamagana,Mikocheni,Lumumba,-8.8873,37.6605,No,Comprehensive,Myers Group,3149275.14
b5acb4f1-8441-42c4-8451-3081f16285a1,Absa Bank,BR541,Kilosa Branch,MC,Micro,11090296.84,143599804.51,LN9025620,2024-05-08,2027-04-09,TZS,6062015.34,9069963.31,Quarterly,Floating,17.88,FIA,Business,Retail,Asset Purchase,Doubtful,Tabora,Mbeya City,Kijitonyama,Regeant,-6.1438,37.6494,Debenture,2023-04-05,5608914.33,2673568.16,Construction,Kusini Unguja,Mbeya City,Sabasaba,Nyerere,-3.3991,37.6847,No,Fire & Theft,"Harper, Lindsey and Morton",3766734.86
377280af-1a27-4fde-82df-55f86b6efbb0,Absa Bank,BR052,Mbeya City Branch,MC,Medium,274158093.4,972509480.26,LN2979852,2023-12-02,2028-05-27,TZS,19775463.55,7424359.36,Quarterly,Fixed,16.21,FIA,Personal,Manufacturing,Asset Purchase,Doubtful,Kaskazini Unguja,Kinondoni,Nyamagana,Lumumba,-5.0741,35.7813,Guarantee from Local government units,2024-06-01,4372130.46,264943.86,Construction,Tabora,Ilala,Nyamagana,Regeant,-6.8451,37.6494,No,Comprehensive,"Beck, Flores and Hunter",4485742.07
18900c95-79bb-4522-9221-072212226640,Absa Bank,BR201,Arusha City Branch,SME,Small,857831387.2,831363736.09,LN0852110,2023-10-03,2028-07-07,TZS,70904563.15,8609469.57,Quarterly,Fixed,15.27,SLA,Mortgage,Farming,Asset Purchase,Substandard,Manyara,Tanga City,Nyamagana,Uhuru,-6.8284,35.7647,Gold,2022-11-11,7011332.18,1891435.66,Transport,Geita,Ubungo,Ndugumbi,Uhuru,-6.1857,39.2268,No,Climate Risk,"Gutierrez, Olson and Gomez",3006249.74
fbf2e504-29a9-4c89-b9ea-815aa512d192,Absa Bank,BR715,Kinondoni Branch,DC,Large,867305911.75,613645370.21,LN7233244,2024-04-20,2027-12-19,TZS,21153244.8,1259935.58,Quarterly,Floating,11.42,FIA,Agricultural,Farming,Working Capital,Doubtful,Rukwa,Kinondoni,Ilala,Regeant,-3.3991,39.0983,Compulsory savings,2023-10-17,5076122.41,7003754.17,Transport,Simiyu,Kinondoni,Kaloleni,Maktaba,-2.5223,37.6847,No,Climate Risk,"Peterson, Jefferson and Alexander",1269443.7
