Customer Identification Number,Bank Name,Branch Code,Branch name,Client Type,Size of the business,Annual turn-over of the borrower,Balance sheet size of the borrower,Loan number,Disbursement Date,Maturity Date,Currency,TZS Disbursed Amount,TZS Outstanding Principal Amount,Frequency of repayment,Interest Rate Type,Annual Interest Rate,Loan authorization type,loan Type/ General Category,Loan Economic Activity,Purpose of the loan,Asset Classification Category,Location of invested loan (Region),Location of invested loan (District),Location of invested loan (Ward),Location of invested loan (Street),Invested Loan Geographical coordinates-Latitude,Invested Loan Geographical coordinates-Longitude,Collateral Pledged,Collateral Pledged Date,TZS Market value of the collateral,TZS Forced Sale Value of the collateral,Collateral Economic activity ,Collateral Region,Collateral District,Collateral Ward,Collateral Street,Collateral Geographical Coordinates-Latitude,Collateral Geographical Coordinates-Longitude,Insurance coverage of the collateral against climate risks ,Type of insurance policy,Name of insurance provider,Value of Collateral Protected
14b41b4e-ab23-4696-a6c7-02fa26bad9d6,Stanbick Bank,BR929,Kinondoni Branch,DC,Micro,450154657.47,662262627.0,LN4473489,2022-09-05,2027-04-24,TZS,66232172.05,7184672.18,Quarterly,Floating,14.45,BUL,Business,Manufacturing,Expansion,Substandard,Lindi,Morogoro Urban,Makumbusho,Azikiwe,-6.1438,32.9278,Government Securities,2024-04-15,1107262.01,8589616.49,Construction,Mtwara,Mjini Magharibi,Ilala,Nyerere,-2.5146,33.4631,No,Comprehensive,"Brown, Smith and James",7873068.78
c095e27b-16c2-4645-842b-6c48092af860,Stanbick Bank,BR591,Mbeya City Branch,SME,Micro,312468684.98,639587214.09,LN5191715,2023-07-06,2028-05-02,TZS,38323307.75,4379099.48,Annual,Fixed,6.01,SLA,Personal,Farming,Asset Purchase,Substandard,Shinyanga,Tanga City,Makumbusho,Sam Nujoma,-6.8786,35.8102,Terminal Benefits,2023-08-16,9150174.18,8067929.3,Agriculture,Njombe,Ubungo,Kijitonyama,Sokoine,-6.7944,32.8981,Yes,Climate Risk,Gonzalez Ltd,2800231.08
ce8c7e2e-10cf-46f6-9f35-d5c72111413e,Stanbick Bank,BR279,Kinondoni Branch,Salaried,Medium,498779710.8,880088992.42,LN9646759,2024-08-01,2027-09-22,TZS,2930002.7,5519780.42,Semi-Annual,Floating,7.82,BUL,Agricultural,Farming,Working Capital,Substandard,Kaskazini Unguja,Nyamagana,Ilala,Uhuru,-6.1947,35.7647,Debenture,2024-11-26,3026891.08,8456734.3,Construction,Manyara,Arusha City,Kijitonyama,Sam Nujoma,-6.8284,36.6428,No,Fire & Theft,"Williams, Garcia and Roberts",4639410.61
64f611a0-06b7-4fb5-83ab-0ff7f0ed5750,Stanbick Bank,BR689,Mbeya City Branch,DC,Medium,752840770.72,588483095.76,LN0244754,2023-12-01,2027-07-15,TZS,49256194.57,5855800.69,Weekly,Fixed,10.91,BUL,Agricultural,Manufacturing,Asset Purchase,Doubtful,Mbeya,Ubungo,Ilala,Maktaba,-5.0741,36.6428,Commercial real estate,2024-01-13,4562572.49,6942674.87,Transport,Rukwa,Kinondoni,Makumbusho,Nyerere,-6.1831,35.7647,Yes,Climate Risk,Copeland-Weaver,6699725.48
fb71e1d4-a672-4f88-b37f-e38ef5109ee2,Stanbick Bank,BR342,Ubungo Branch,DC,Small,918066291.49,857099573.65,LN5867840,2024-05-20,2020-12-22,TZS,8282601.88,1346300.76,Annual,Fixed,10.53,FIA,Mortgage,Retail,Asset Purchase,Standard,Njombe,Nyamagana,Kaloleni,Uhuru,-6.8097,33.4987,Deposits,2022-09-02,6106427.41,7086109.39,Agriculture,Mwanza,Arusha City,Ndugumbi,Maktaba,-6.1947,36.7039,No,Fire & Theft,Garcia PLC,6921507.1
06bda9fd-f7c0-4f15-9662-ec13b06b1ddb,Stanbick Bank,BR719,Nyamagana Branch,microfinance serviec providers,Large,178881318.83,557908223.5,LN3978510,2024-06-21,2025-09-14,TZS,24622562.82,8187415.83,Monthly,Floating,10.94,SLA,Agricultural,Manufacturing,Working Capital,Standard,Shinyanga,Kinondoni,Nyamagana,Sam Nujoma,-3.4173,39.0983,Guarantee of Unconditional and irrevocable guarantee of a first class international bank or a first class international financial institution.,2025-07-18,3515978.38,7999338.8,Transport,Simiyu,Tanga City,Kaloleni,Sam Nujoma,-6.2044,39.2268,Yes,Comprehensive,Carroll-Soto,2520244.96
03132bf9-8d1f-4a88-bdeb-d6bff1efbd14,Stanbick Bank,BR735,Ubungo Branch,Staff,Medium,319976769.38,137720683.78,LN4712919,2024-04-02,2027-01-25,TZS,16512612.81,4461580.62,Monthly,Fixed,150.0,Others,Business,Farming,Working Capital,Doubtful,Katavi,Mjini Magharibi,Mjini,Azikiwe,-5.0741,32.8766,Parastatals Guarantee,2024-06-22,4477816.0,7970400.04,Construction,Mwanza,Mjini Magharibi,Sabasaba,Sam Nujoma,-8.8873,39.2916,Yes,Fire & Theft,Escobar-Jones,8147038.23
c30994e1-e2c7-4fe4-aac0-7bf20c0095ea,Stanbick Bank,BR166,Ilala Branch,DC,Medium,784469008.15,835061766.96,LN5335138,2024-01-02,2026-11-12,TZS,-2009263.42,7409178.1,Weekly,Floating,14.65,BUL,Mortgage,Farming,Asset Purchase,Substandard,Mjini Magharibi,Mbeya City,Nyamagana,Nyerere,-6.8679,35.7647,agricultural land,2022-11-22,4570519.73,5792051.3,Transport,Pwani,Morogoro Urban,Ndugumbi,Nyerere,-5.0968,33.4742,Yes,Climate Risk,"Wilson, Hill and Lewis",4043320.69
3cbf61a3-54fa-4928-833e-02699ba5bd9b,Stanbick Bank,BR681,Sokoine Branch,Related parties,Small,2332404.84,965142866.76,LN1218668,2024-05-03,2026-08-07,TZS,55872350.82,7219132.41,Semi-Annual,Fixed,10.88,SLA,Agricultural,Manufacturing,Working Capital,Doubtful,Dodoma,Ilala,Nyamagana,Nyerere,-6.8182,36.5827,Guarantee of Unconditional and irrevocable guarantee of a first class international bank or a first class international financial institution.,2024-02-03,897505.62,3151326.11,Transport,Tanga,Ilala,Kaloleni,Maktaba,-3.3382,33.4528,No,Comprehensive,Middleton-Gardner,4236166.13
67c9f897-f630-4e1e-b46c-2c00543bc560,Stanbick Bank,BR374,Kinondoni Branch,Salaried,Medium,738644815.23,98280067.35,LN5385972,2022-12-02,2027-02-25,TZS,31936343.87,555285.45,Semi-Annual,Floating,8.42,BUL,Mortgage,Retail,Working Capital,Standard,Dar es salaam,Nyamagana,Kaloleni,Uhuru,-6.8284,39.0843,Government Securities,2025-04-03,6712151.73,5016802.01,Construction,Iringa,Ubungo,Kaloleni,Regeant,-5.0582,37.6605,Yes,Comprehensive,Taylor-Glover,8787491.52
ac289cde-cf63-4d28-b05d-62f7f4b447bc,Stanbick Bank,BR932,Arusha City Branch,Staff,Small,628986171.76,220370852.48,LN5663986,2023-11-09,2027-12-14,TZS,28066042.52,3362049.17,Weekly,Fixed,500.0,FIA,Mortgage,Retail,Asset Purchase,Substandard,Kusini Pemba,Ubungo,Kaloleni,Uhuru,-3.4173,33.4631,Gold,2023-11-29,7497941.14,7732849.64,Transport,Lindi,Kinondoni,Makumbusho,Sam Nujoma,-3.5149,36.6428,Yes,Fire & Theft,"Wilson, Mitchell and Payne",466486.29
b82e15c4-66ac-447f-807e-8c2c88c16166,Stanbick Bank,BR738,Ubungo Branch,Corporate,Small,202786960.62,677547372.56,LN0979716,2023-04-14,2026-11-24,TZS,18240896.58,9815607.72,Annual,Floating,9.23,SLA,Agricultural,Farming,Asset Purchase,Substandard,Manyara,Nyamagana,Makumbusho,Nyerere,-5.0741,36.6428,Parastatals Guarantee,2023-07-20,8544110.72,1150457.47,Transport,Kaskazini Unguja,Arusha City,Ndugumbi,Nyerere,-2.4915,32.8981,Yes,Climate Risk,"Contreras, Johnson and Thomas",2521785.18
d7ae7113-bf85-4c13-8e7b-ff0a13471328,Stanbick Bank,BR837,Nyamagana Branch,MC,Large,63572427.85,282954538.31,LN9733688,2024-03-30,2027-09-10,TZS,9063217.45,3157596.16,Annual,Fixed,18.83,SLA,Mortgage,Manufacturing,Asset Purchase,Standard,Tabora,Tanga City,Kijitonyama,Sokoine,-6.7387,36.6643,Commercial real estate,2024-09-27,2577775.24,5775522.87,Agriculture,Manyara,Tanga City,Nyamagana,Lumumba,-6.1512,36.5827,Yes,Fire & Theft,"Johnson, Romero and Moore",1722366.63
4578c65b-e90c-46d8-bd5c-53236aeab372,Stanbick Bank,BR923,Nyamagana Branch,Non-salaried,Small,699198609.02,792258276.58,LN3674497,2023-01-11,2027-05-21,TZS,-8450082.25,3264869.82,Monthly,Floating,16.62,Others,Mortgage,Manufacturing,Working Capital,Standard,Ruvuma,Arusha City,Kaloleni,Maktaba,-6.8549,32.9624,Guarantee from Revolutionary Government of Zanzibar,2024-02-12,116063.55,1860130.4,Construction,Katavi,Tanga City,Mikocheni,Regeant,-6.2044,39.0983,No,Climate Risk,Miller-Cooper,476141.17
7ee0c2c1-089d-4589-bda6-555ee84026b0,Stanbick Bank,BR453,Sokoine Branch,DC,Small,273461879.13,296422442.55,LN3915960,2023-08-26,2026-03-04,TZS,44175143.36,9572088.49,Semi-Annual,Floating,16.23,SLA,Mortgage,Farming,Expansion,Standard,Kaskazini Unguja,Ilala,Sabasaba,Maktaba,-3.3382,39.0715,Stocks,2023-01-06,1442381.66,2539572.52,Construction,Tabora,Kinondoni,Ndugumbi,Azikiwe,-3.3382,39.2315,Yes,Climate Risk,Zimmerman PLC,5285920.86
d5696dd4-699e-4fcf-a3e6-76d022b8f506,Stanbick Bank,BR050,Ubungo Branch,Non-salaried,Medium,408032629.63,478046012.1,LN6844611,2024-01-30,2026-12-21,TZS,84108642.53,1520248.71,Annual,Floating,14.91,SLA,Mortgage,Manufacturing,Asset Purchase,Doubtful,Dodoma,Kinondoni,Ilala,Sokoine,-2.5146,32.8567,Unsecured,2022-10-29,106961.45,441180.25,Construction,Kusini Unguja,Tanga City,Nyamagana,Maktaba,-3.4526,39.2169,No,Climate Risk,"Lane, Moses and Anderson",4751300.43
1bc6bb71-77dc-4492-9e4e-b3b443fc08d7,Stanbick Bank,BR624,Ubungo Branch,microfinance serviec providers,Micro,404383583.66,32832890.25,LN3803775,2023-01-15,2026-02-09,TZS,23143768.95,6584464.99,Annual,Floating,16.8,FIA,Business,Farming,Expansion,Doubtful,Kagera,Tanga City,Sabasaba,Regeant,-8.8873,32.8766,MotorVehicle,2023-08-31,3190253.68,4755905.32,Transport,Mjini Magharibi,Tanga City,Ndugumbi,Sam Nujoma,-6.2044,37.6932,No,Fire & Theft,Brown Inc,3799390.55
540c78fd-bc1a-445a-a8d3-62a92f9291f7,Stanbick Bank,BR176,Ubungo Branch,microfinance serviec providers,Small,677612268.83,257409358.38,LN7338022,2022-11-26,2026-08-08,TZS,98979345.66,944885.48,Semi-Annual,Floating,9.33,BUL,Personal,Retail,Expansion,Doubtful,Kigoma,Mbeya City,Ndugumbi,Lumumba,-6.8786,39.1107,Guarantee from Revolutionary Government of Zanzibar,2025-01-23,1832681.8,8347101.2,Transport,Iringa,Morogoro Urban,Ilala,Azikiwe,-6.1512,36.6643,No,Fire & Theft,Bryant LLC,2173496.74
68b8e265-7bb3-4386-9267-97914029a15d,Stanbick Bank,BR858,Nyamagana Branch,Salaried,Medium,440345960.9,616113220.58,LN4137069,2023-06-01,2028-05-08,TZS,3214864.41,298372.09,Annual,Floating,6.27,Others,Agricultural,Retail,Asset Purchase,Standard,Mjini Magharibi,Ilala,Kaloleni,Lumumba,-5.0741,36.6198,Cash,2023-10-05,1679918.61,5981697.44,Construction,Simiyu,Tanga City,Sabasaba,Azikiwe,-6.1578,39.2174,No,Fire & Theft,Kelley PLC,3084936.43
bb8aee8b-d919-4ce8-9197-8876898edeff,Stanbick Bank,BR210,Kinondoni Branch,Salaried,Small,170742676.05,558997199.54,LN6385803,2023-12-24,2026-03-30,TZS,-4386161.6,1677202.31,Semi-Annual,Floating,17.78,SLA,Mortgage,Manufacturing,Asset Purchase,Standard,Pwani,Nyamagana,Ilala,Lumumba,-6.1438,32.8766,Stocks,2025-07-20,1086024.84,5697832.47,Agriculture,Kusini Pemba,Mbeya City,Nyamagana,Lumumba,-6.2039,39.1262,No,Climate Risk,Skinner-Gonzalez,5385722.85
eb0de36f-da4a-4dc7-ad67-ae7ec99b1273,Stanbick Bank,BR375,Kilosa Branch,Non-salaried,Small,14236287.37,166083978.79,LN2676928,2022-12-02,2026-07-14,TZS,76261575.68,1785759.79,Quarterly,Fixed,150.0,Others,Mortgage,Retail,Expansion,Standard,Njombe,Morogoro Urban,Nyamagana,Sokoine,-3.3382,37.6494,Residential mortgage,2025-02-14,6595583.02,6248360.1,Agriculture,Mtwara,Ilala,Ilala,Nyerere,-5.0157,33.4742,No,Climate Risk,Norris-Braun,3984234.74
10c8d567-3b81-430a-aee4-4ad4e40e73b4,Stanbick Bank,BR317,Tanga City Branch,MC,Micro,71058555.63,613153953.21,LN9405951,2022-10-14,2025-11-09,TZS,19467706.76,1599479.68,Annual,Fixed,500.0,FIA,Personal,Retail,Asset Purchase,Doubtful,Geita,Kinondoni,Ndugumbi,Lumumba,-5.0582,39.2136,Compulsory savings,2025-01-22,2905177.32,7085083.88,Construction,Tabora,Ilala,Makumbusho,Nyerere,-2.5223,37.6932,Yes,Climate Risk,"Curtis, Morgan and Green",1473779.1
2f3ad90e-6871-449d-93b9-09e7ffce6837,Stanbick Bank,BR521,Arusha City Branch,SME,Medium,738625502.54,168518778.61,LN7552150,2024-06-30,2028-07-25,TZS,48075907.62,617283.01,Weekly,Floating,300.0,SLA,Mortgage,Retail,Expansion,Substandard,Mara,Ilala,Ilala,Sokoine,-6.1831,35.7647,Guarantee from Revolutionary Government of Zanzibar,2024-02-14,9281299.27,4215404.51,Transport,Mtwara,Morogoro Urban,Ilala,Nyerere,-2.5146,33.4631,No,Fire & Theft,"Mitchell, Hubbard and Hester",9636537.24
6176e53c-814d-4ff3-a545-ea0bbebfe5c2,Stanbick Bank,BR212,Kinondoni Branch,pension fund members,Large,397558586.5,887888431.23,LN6961383,2023-08-21,2026-02-02,TZS,-9054324.71,3491784.22,Weekly,Fixed,9.38,Others,Personal,Manufacturing,Asset Purchase,Standard,Simiyu,Arusha City,Mjini,Uhuru,-8.9264,37.6358,Cash,2025-03-27,2904258.49,2781592.1,Construction,Tanga,Tanga City,Mikocheni,Azikiwe,-3.4173,39.2246,No,Climate Risk,Smith-Johnson,7052941.3
9bec423f-4cbf-4823-9cbb-4e64a72d82ec,Stanbick Bank,BR303,Tanga City Branch,Related parties,Large,762989578.52,935329166.39,LN0444044,2024-02-18,2028-05-09,TZS,65054573.82,3766070.6,Quarterly,Floating,18.26,SLA,Personal,Manufacturing,Asset Purchase,Substandard,Manyara,Ubungo,Kaloleni,Maktaba,-6.1578,32.8981,Letter of Hypothecation,2024-08-03,2342770.53,828092.22,Agriculture,Manyara,Morogoro Urban,Ilala,Azikiwe,-6.7944,37.6605,Yes,Comprehensive,Harvey PLC,9612199.1
2668efa7-a38e-428e-9d30-be87e417e2c2,Stanbick Bank,BR154,Kinondoni Branch,Individual,Small,52237461.03,170099660.32,LN1308051,2024-07-31,2026-03-10,TZS,86019919.4,7406677.64,Weekly,Floating,6.49,SLA,Business,Retail,Expansion,Standard,Tabora,Mjini Magharibi,Mjini,Uhuru,-6.1947,39.0983,Guarantee from Revolutionary Government of Zanzibar,2025-05-09,9892805.11,4484390.16,Transport,Iringa,Ubungo,Mjini,Sokoine,-6.8679,37.6494,No,Climate Risk,Murphy-Weaver,3059604.09
7a60a476-4fbb-4eef-86aa-1875b6daa26d,Stanbick Bank,BR983,Kinondoni Branch,Staff,Medium,593511769.67,687643056.43,LN3904712,2022-12-06,2026-10-26,TZS,27109067.21,4454347.03,Annual,Fixed,500.0,BUL,Business,Farming,Expansion,Standard,Iringa,Kinondoni,Kijitonyama,Nyerere,-6.7944,36.6198,Stocks,2024-12-03,7638091.16,3421989.09,Construction,Kusini Pemba,Mbeya City,Nyamagana,Lumumba,-8.9045,36.6428,Yes,Fire & Theft,Larsen-Adams,415964.37
774e685a-77e6-4ed5-87d3-d03c33dead96,Stanbick Bank,BR059,Tanga City Branch,Individual,Micro,799457522.04,960786608.43,LN8669536,2023-10-29,2026-06-08,TZS,71291710.88,1006227.81,Semi-Annual,Fixed,6.02,Others,Agricultural,Manufacturing,Asset Purchase,Substandard,Dar es salaam,Nyamagana,Mjini,Sokoine,-2.4821,36.5827,Commercial real estate,2024-02-20,9183516.31,485916.33,Transport,Lindi,Mjini Magharibi,Mjini,Maktaba,-6.1947,32.8981,No,Fire & Theft,Smith PLC,4267351.43
281a73e1-8218-49c7-9fbf-30f838c60028,Stanbick Bank,BR631,Mbeya City Branch,pension fund members,Medium,515770116.0,494396160.66,LN4177678,2024-03-14,2028-05-05,TZS,76328701.8,3693599.86,Monthly,Fixed,11.87,BUL,Business,Manufacturing,Working Capital,Standard,Kaskazini Pemba,Mbeya City,Makumbusho,Nyerere,-6.8284,39.1107,Guarantee from Local government units,2023-05-19,4124510.29,7009993.58,Agriculture,Mara,Morogoro Urban,Makumbusho,Sam Nujoma,-3.3991,39.2916,No,Comprehensive,"Thomas, Wright and Williams",3133318.69
