Customer Identification Number,Bank Name,Branch Code,Branch name,Client Type,Size of the business,Annual turn-over of the borrower,Balance sheet size of the borrower,Loan number,Disbursement Date,Maturity Date,Currency,TZS Disbursed Amount,TZS Outstanding Principal Amount,Frequency of repayment,Interest Rate Type,Annual Interest Rate,Loan authorization type,loan Type/ General Category,Loan Economic Activity,Purpose of the loan,Asset Classification Category,Location of invested loan (Region),Location of invested loan (District),Location of invested loan (Ward),Location of invested loan (Street),Invested Loan Geographical coordinates-Latitude,Invested Loan Geographical coordinates-Longitude,Collateral Pledged,Collateral Pledged Date,TZS Market value of the collateral,TZS Forced Sale Value of the collateral,Collateral Economic activity ,Collateral Region,Collateral District,Collateral Ward,Collateral Street,Collateral Geographical Coordinates-Latitude,Collateral Geographical Coordinates-Longitude,Insurance coverage of the collateral against climate risks ,Type of insurance policy,Name of insurance provider,Value of Collateral Protected
ec796faf-9ed2-4ff0-b503-3f8b5b47f2ce,Absa Bank,BR987,Ilala Branch,Staff,Medium,806135140.71,490745878.48,LN5038884,2024-05-27,2027-01-11,TZS,-4372040.07,749562.92,Annual,Fixed,18.49,Others,Business,Farming,Asset Purchase,Standard,Mwanza,Ubungo,Ilala,Nyerere,-2.4821,32.8981,Gold,2025-04-28,1842345.66,1193288.42,Construction,Zanzibar Urban/West,Arusha City,Ilala,Sokoine,-6.1857,35.7647,Yes,Climate Risk,"Smith, Ruiz and Walker",7849688.5
b6a3a11e-8cf1-48b6-8c35-96ace9b1e45c,Absa Bank,BR671,Ilala Branch,Salaried,Large,523516769.52,406242086.15,LN7833373,2024-03-27,2021-01-12,TZS,34140437.66,9934510.75,Monthly,Fixed,6.71,BUL,Business,Manufacturing,Asset Purchase,Substandard,Dar es Salaam,Ubungo,Ilala,Nyerere,-6.1512,39.2169,Commercial real estate,2024-03-19,5028222.1,3918699.54,Construction,Mwanza,Arusha City,Kijitonyama,Sokoine,-2.4915,39.1107,Yes,Fire & Theft,"Williams, Williams and Cook",3566051.42
10484678-ba4c-4e70-88b3-b5de94f7f3b6,Absa Bank,BR239,Tanga City Branch,Non-salaried,Micro,210772206.78,287380481.76,LN6288155,2022-12-09,2027-02-24,TZS,5930197.85,9152681.35,Monthly,Floating,150.0,SLA,Business,Farming,Expansion,Doubtful,Zanzibar Urban/West,Ilala,Sabasaba,Lumumba,-2.5223,39.2268,Cash,2023-10-28,1125222.81,3437723.62,Agriculture,Dodoma,Ubungo,Mjini,Regeant,-8.8873,37.6494,No,Climate Risk,Rich LLC,2723264.77
23df5338-7d8e-4df3-8ad1-d4906e04b6be,Absa Bank,BR742,Ubungo Branch,microfinance serviec providers,Medium,882387990.02,918946836.91,LN2182868,2023-03-05,2027-12-26,TZS,3319137.68,2519596.79,Annual,Floating,8.03,Others,Personal,Retail,Expansion,Substandard,Morogoro,Ilala,Ilala,Sam Nujoma,-8.9398,36.7039,Stocks,2024-09-21,563483.2,777095.48,Construction,Mwanza,Ilala,Makumbusho,Sokoine,-5.0315,39.2174,Yes,Fire & Theft,"Gibson, Larson and Garcia",1174338.29
27f445bc-4750-435e-bc79-44a27a117c7d,Absa Bank,BR158,Kinondoni Branch,Individual,Large,616738413.22,538346718.99,LN3585131,2024-05-14,2027-08-31,TZS,95314984.78,5207305.06,Annual,Floating,11.72,FIA,Agricultural,Manufacturing,Working Capital,Substandard,Tanga,Mbeya City,Nyamagana,Uhuru,-2.4821,33.4631,Other mortgages eg chattels,2025-06-07,6731975.39,5969847.23,Transport,Mbeya,Ubungo,Mjini,Azikiwe,-2.4915,35.7647,No,Comprehensive,Gonzalez Group,115928.05
31b99699-fae0-4c1d-a0cb-bd51b5a889ab,Absa Bank,BR243,Nyamagana Branch,Related parties,Micro,91372504.81,312658110.73,LN7102158,2023-02-28,2027-02-05,TZS,-3452450.39,8066680.76,Weekly,Floating,18.87,Others,Agricultural,Retail,Working Capital,Standard,Zanzibar Urban/West,Kinondoni,Ilala,Regeant,-3.3991,35.8226,Parastatals Guarantee,2023-01-06,6240961.33,2372027.16,Construction,Mbeya,Ilala,Makumbusho,Lumumba,-5.0315,36.6428,No,Comprehensive,"Avila, Murillo and Martin",4970932.56
56c6b58d-7ec5-4fd4-bc8a-10f6da0fe9fa,Absa Bank,BR572,Mbeya City Branch,Non-salaried,Large,332764944.22,725574311.37,LN6355406,2023-03-24,2026-01-20,TZS,-6411859.88,4422481.21,Quarterly,Fixed,11.78,SLA,Mortgage,Manufacturing,Asset Purchase,Substandard,Dar es Salaam,Nyamagana,Kaloleni,Sokoine,-2.5223,32.8567,Commercial real estate,2023-10-31,6838583.3,8296788.25,Agriculture,Zanzibar Urban/West,Mbeya City,Makumbusho,Lumumba,-3.4526,35.779,No,Comprehensive,"Malone, Howard and Ford",2249669.54
6a416e12-9e76-4fea-b263-31ed0fe5e4ea,Absa Bank,BR725,Sokoine Branch,microfinance serviec providers,Large,788079516.67,82217715.19,LN7583617,2023-03-26,2027-08-05,TZS,14729734.8,5913762.3,Weekly,Floating,500.0,FIA,Business,Manufacturing,Working Capital,Substandard,Morogoro,Morogoro Urban,Kaloleni,Lumumba,-6.8284,32.9278,Compulsory savings,2024-05-18,5547393.88,7447066.41,Construction,Dodoma,Mjini Magharibi,Mikocheni,Lumumba,-8.8873,39.2268,Yes,Comprehensive,Harrison-Bowman,3934682.5
e41fd7fd-dccb-45c2-a5be-922ab2e5e968,Absa Bank,BR857,Tanga City Branch,Individual,Medium,56397774.11,888883619.18,LN0841999,2023-07-24,2026-01-04,TZS,54110378.02,2568208.47,Weekly,Floating,12.07,SLA,Mortgage,Retail,Working Capital,Doubtful,Mbeya,Tanga City,Kaloleni,Sokoine,-8.9398,32.8981,agricultural land,2024-07-13,3232430.53,6622270.85,Construction,Zanzibar Urban/West,Ilala,Makumbusho,Azikiwe,-5.0315,35.7647,Yes,Fire & Theft,"Wilkinson, Mosley and Ward",9705432.5
cdc7ee39-c256-425d-b5cf-541bbb9dc00b,Absa Bank,BR274,Ilala Branch,MC,Medium,113897038.18,100213469.52,LN8287228,2022-08-30,2028-04-25,TZS,-5327969.05,4786846.71,Monthly,Floating,10.6,FIA,Mortgage,Retail,Expansion,Substandard,Dodoma,Mbeya City,Kijitonyama,Maktaba,-8.9264,35.8102,MotorVehicle,2025-04-25,3309200.63,7202758.5,Construction,Dodoma,Morogoro Urban,Mjini,Regeant,-6.1857,39.2246,No,Fire & Theft,Schroeder PLC,4178842.23
690faa55-0d97-4a97-a708-c97a4ac805ae,Absa Bank,BR625,Sokoine Branch,microfinance serviec providers,Micro,428910664.11,485304261.21,LN3048832,2023-07-25,2025-09-06,TZS,39817846.0,324604.64,Quarterly,Fixed,16.82,SLA,Mortgage,Farming,Expansion,Standard,Arusha,Arusha City,Kaloleni,Azikiwe,-6.1578,32.8766,MotorVehicle,2025-08-20,9104794.0,5346871.97,Construction,Mwanza,Nyamagana,Sabasaba,Lumumba,-6.8679,33.4742,No,Comprehensive,Terry LLC,6908919.61
2bc0c8b4-1236-4355-b5fe-f79f46fbdf71,Absa Bank,BR530,Ubungo Branch,Staff,Large,118041051.49,429700516.41,LN7127418,2023-07-18,2020-12-15,TZS,67936455.51,5209168.38,Annual,Fixed,18.88,FIA,Business,Farming,Expansion,Doubtful,Dar es Salaam,Ubungo,Mjini,Maktaba,-3.4173,36.6198,Guarantee from Local government units,2024-06-12,4926263.09,1746838.12,Transport,Dar es Salaam,Morogoro Urban,Kaloleni,Sam Nujoma,-6.8125,37.6932,No,Fire & Theft,"Garza, Reyes and Hughes",3004897.98
7c588fd6-f853-46b4-bd5a-42a2726b970d,Absa Bank,BR789,Ubungo Branch,Non-salaried,Small,93618300.8,387708613.38,LN4390583,2023-11-15,2028-04-18,TZS,21735446.84,2426683.2,Semi-Annual,Fixed,300.0,BUL,Agricultural,Manufacturing,Asset Purchase,Substandard,Mbeya,Kinondoni,Makumbusho,Regeant,-8.9398,36.6198,agricultural land,2024-03-30,2081145.26,7887547.65,Construction,Morogoro,Morogoro Urban,Kijitonyama,Uhuru,-2.5223,35.779,Yes,Comprehensive,Moore-Scott,7369583.79
acd99fd1-b513-46e1-9d02-eec4a86db509,Absa Bank,BR221,Ubungo Branch,MC,Large,139264219.76,288432361.47,LN7304657,2022-11-03,2027-03-16,TZS,-6833665.73,5999827.62,Monthly,Fixed,16.48,SLA,Mortgage,Retail,Asset Purchase,Doubtful,Tanga,Arusha City,Nyamagana,Sam Nujoma,-6.1438,39.2136,Guarantee of Unconditional and irrevocable guarantee of a first class international bank or a first class international financial institution.,2025-06-04,7673897.69,1475984.21,Agriculture,Dar es Salaam,Kinondoni,Makumbusho,Uhuru,-2.4698,35.7813,No,Fire & Theft,Day-Cooper,9150317.63
c5ef0d9a-1685-4edf-9143-2bffa81449b5,Absa Bank,BR509,Kinondoni Branch,pension fund members,Small,775633611.89,606754144.01,LN1194734,2023-09-22,2027-12-13,TZS,68945555.2,7951002.0,Semi-Annual,Floating,11.62,FIA,Mortgage,Manufacturing,Asset Purchase,Standard,Tanga,Morogoro Urban,Kaloleni,Regeant,-6.8182,35.779,Guarantee of Unconditional and irrevocable guarantee of a first class international bank or a first class international financial institution.,2025-06-27,2731715.56,3894135.49,Agriculture,Morogoro,Kinondoni,Nyamagana,Azikiwe,-6.1512,33.4742,Yes,Climate Risk,Aguilar-Hernandez,346256.84
6d0d7635-35d5-4887-978c-5211140a72c7,Absa Bank,BR034,Sokoine Branch,Salaried,Medium,628900725.2,428953459.31,LN3247647,2023-12-20,2020-09-19,TZS,37571269.93,34339.9,Semi-Annual,Floating,19.63,FIA,Mortgage,Retail,Working Capital,Standard,Dodoma,Mbeya City,Makumbusho,Lumumba,-6.1702,33.4339,Parastatals Guarantee,2025-02-14,9779404.75,7901505.17,Construction,Arusha,Ubungo,Nyamagana,Azikiwe,-6.8549,39.2246,No,Fire & Theft,Mitchell-Wilson,7292092.93
c2d23fc4-e255-4185-a0ae-82795d685b0f,Absa Bank,BR242,Ilala Branch,Non-salaried,Small,455589761.76,458771357.43,LN2815745,2024-06-17,2026-05-08,TZS,12353762.77,7377157.15,Monthly,Fixed,6.3,BUL,Business,Farming,Expansion,Standard,Tanga,Tanga City,Kijitonyama,Regeant,-6.1438,39.2246,agricultural land,2023-06-27,7651615.6,7658772.2,Transport,Zanzibar Urban/West,Mjini Magharibi,Makumbusho,Lumumba,-6.8679,37.6847,No,Fire & Theft,Benson Group,3369657.29
7d56075c-1ac6-4c55-a4ea-d5f69ca4d30e,Absa Bank,BR642,Kinondoni Branch,Individual,Medium,791423679.9,435218980.94,LN3593936,2022-10-05,2026-09-27,TZS,72479589.86,3017884.89,Semi-Annual,Fixed,7.86,Others,Personal,Retail,Asset Purchase,Standard,Arusha,Mbeya City,Kijitonyama,Azikiwe,-5.0968,39.0715,Debenture,2023-09-23,7842856.24,2944369.3,Agriculture,Dodoma,Morogoro Urban,Kijitonyama,Sokoine,-3.3382,39.0715,Yes,Fire & Theft,"Daniels, Clark and Gray",6825588.49
67d1f8f7-586e-4ca8-9aa5-16212a47dcd8,Absa Bank,BR882,Kinondoni Branch,pension fund members,Large,423148649.42,954163869.59,LN6853882,2024-04-09,2025-12-19,TZS,9111931.79,5735066.16,Monthly,Fixed,150.0,SLA,Agricultural,Retail,Expansion,Doubtful,Mbeya,Arusha City,Makumbusho,Sokoine,-2.4698,36.6643,Guarantee from Revolutionary Government of Zanzibar,2024-08-19,3363939.73,5236336.7,Agriculture,Morogoro,Ubungo,Mikocheni,Azikiwe,-6.1947,33.4742,Yes,Comprehensive,Stephens Ltd,1133889.13
5d68f69c-cd05-4053-9187-0af5c67a0fe1,Absa Bank,BR216,Ubungo Branch,DC,Small,969672062.15,828095672.57,LN1096237,2023-03-05,2025-10-14,TZS,38304129.23,2135320.28,Weekly,Floating,18.79,BUL,Mortgage,Retail,Expansion,Doubtful,Zanzibar Urban/West,Ubungo,Ndugumbi,Sam Nujoma,-6.1578,39.2701,Other mortgages eg chattels,2023-01-20,1568543.01,896760.15,Agriculture,Morogoro,Tanga City,Sabasaba,Sokoine,-6.2044,35.7813,Yes,Climate Risk,Jones LLC,2183321.73
46cc5afc-3786-441c-ac6a-b22d0a90683a,Absa Bank,BR309,Kilosa Branch,SME,Micro,935901287.59,849853460.12,LN3595064,2024-03-13,2028-03-21,TZS,-3327180.88,6607715.11,Monthly,Floating,19.97,SLA,Business,Farming,Working Capital,Doubtful,Mbeya,Ilala,Ndugumbi,Regeant,-6.8549,37.6358,Compulsory savings,2023-01-17,4631038.61,1509703.11,Construction,Tanga,Ilala,Sabasaba,Lumumba,-8.9045,39.2136,No,Climate Risk,"Contreras, Molina and Chapman",4936821.3
5d628009-bf55-4f35-9466-68b2b6f8f980,Absa Bank,BR154,Nyamagana Branch,Individual,Small,87666417.54,93509507.08,LN7144896,2023-09-26,2025-10-09,TZS,-1122767.37,6382012.45,Annual,Fixed,15.34,BUL,Personal,Manufacturing,Working Capital,Substandard,Tanga,Ubungo,Mikocheni,Regeant,-6.8679,39.1262,Guarantee of Unconditional and irrevocable guarantee of a first class international bank or a first class international financial institution.,2022-10-02,896004.19,2840409.81,Transport,Zanzibar Urban/West,Arusha City,Ndugumbi,Regeant,-6.2044,37.6847,Yes,Climate Risk,Young and Sons,9722768.75
876c4654-ea8b-4617-9474-3b864aac7ab7,Absa Bank,BR760,Ubungo Branch,Corporate,Small,285804881.38,67323991.66,LN4209056,2022-12-02,2028-06-07,TZS,93529997.14,2720793.43,Quarterly,Floating,17.44,Others,Mortgage,Retail,Working Capital,Doubtful,Mbeya,Ilala,Nyamagana,Sokoine,-6.2044,33.4987,Commercial real estate,2024-10-14,6674384.04,7114885.27,Construction,Arusha,Ilala,Mjini,Maktaba,-8.9045,39.2916,No,Climate Risk,Johnson and Sons,5331514.79
2014323a-7452-439d-8d5a-fec567ce792c,Absa Bank,BR892,Kilosa Branch,microfinance serviec providers,Small,694159459.36,359434353.67,LN6687087,2024-04-16,2025-10-03,TZS,-7968393.84,1463665.9,Weekly,Floating,5.54,SLA,Business,Farming,Expansion,Standard,Mwanza,Tanga City,Kaloleni,Nyerere,-6.8549,39.2701,Guarantee of Unconditional and irrevocable guarantee of a first class international bank or a first class international financial institution.,2023-11-27,1151056.46,5172659.93,Construction,Morogoro,Mbeya City,Kijitonyama,Maktaba,-3.3991,37.6494,No,Climate Risk,Hunter-Hess,8277230.62
fdbcd830-9cb4-42b2-bd3c-41cf4e07329e,Absa Bank,BR429,Ilala Branch,Staff,Medium,773336367.2,826579662.98,LN8718793,2023-04-08,2020-09-01,TZS,21368249.43,5203547.48,Weekly,Floating,9.31,Others,Business,Manufacturing,Expansion,Doubtful,Dar es Salaam,Mbeya City,Mikocheni,Maktaba,-5.0968,35.7647,MotorVehicle,2024-12-06,3758844.32,2360230.32,Transport,Morogoro,Ilala,Kaloleni,Sam Nujoma,-6.8097,32.9278,No,Comprehensive,Blackwell Ltd,5262921.56
9a9e3529-9e0d-4cd2-8e7d-3af1c91d917e,Absa Bank,BR168,Arusha City Branch,Corporate,Medium,465315283.9,600007380.68,LN3264422,2022-10-03,2020-08-27,TZS,70397005.58,5168781.19,Semi-Annual,Floating,11.1,FIA,Business,Farming,Working Capital,Substandard,Mwanza,Mjini Magharibi,Makumbusho,Maktaba,-6.8182,37.6932,Cash,2025-05-06,8741600.12,3447188.85,Transport,Dar es Salaam,Kinondoni,Ndugumbi,Azikiwe,-6.2044,39.2268,Yes,Climate Risk,Schaefer-Salas,8046366.29
d892808f-9cde-4e4d-ab7e-44c923052e44,Absa Bank,BR306,Ilala Branch,Individual,Micro,309763696.83,257064382.55,LN0464722,2024-01-09,2026-02-12,TZS,38922152.97,5890031.29,Quarterly,Fixed,500.0,SLA,Mortgage,Retail,Asset Purchase,Doubtful,Mwanza,Tanga City,Mjini,Sokoine,-6.1857,36.5827,Parastatals Guarantee,2023-05-13,528876.77,1787349.88,Agriculture,Dar es Salaam,Mjini Magharibi,Ndugumbi,Nyerere,-8.9151,32.8766,No,Comprehensive,Morrison LLC,9727909.34
53843bbb-4409-496e-bd6b-c5ca02b4d934,Absa Bank,BR407,Ubungo Branch,DC,Medium,256468669.27,24190024.47,LN8540664,2022-09-09,2028-07-21,TZS,88182402.06,5769571.64,Annual,Fixed,300.0,BUL,Personal,Manufacturing,Asset Purchase,Substandard,Dar es Salaam,Morogoro Urban,Nyamagana,Sam Nujoma,-5.0741,39.2246,Compulsory savings,2023-06-11,8249184.41,2099942.93,Construction,Zanzibar Urban/West,Kinondoni,Mjini,Regeant,-6.8549,39.1262,Yes,Climate Risk,"Reese, Hernandez and Ramos",5718230.52
29bc8e07-1659-4e72-9e4a-8e2ad79c3b8f,Absa Bank,BR427,Kilosa Branch,Non-salaried,Medium,271015809.51,964976913.74,LN0662615,2023-02-27,2026-07-31,TZS,-3535949.97,5244046.39,Weekly,Floating,7.04,SLA,Business,Retail,Expansion,Doubtful,Mwanza,Morogoro Urban,Mikocheni,Maktaba,-6.8786,39.2268,Stocks,2024-02-05,9061891.17,5233343.03,Agriculture,Morogoro,Tanga City,Kaloleni,Maktaba,-6.8097,35.8226,Yes,Comprehensive,Simmons LLC,3509383.81
cfbc0e99-0f26-486b-ba35-ed4385293d36,Absa Bank,BR570,Kinondoni Branch,MC,Medium,17140570.03,621533233.77,LN7956536,2023-09-23,2025-12-18,TZS,79626515.54,1191568.82,Annual,Fixed,500.0,FIA,Mortgage,Retail,Asset Purchase,Substandard,Dar es Salaam,Mjini Magharibi,Kijitonyama,Sam Nujoma,-8.9264,35.7647,Deposits,2024-03-15,8647983.12,1604975.39,Agriculture,Dar es Salaam,Ubungo,Makumbusho,Regeant,-2.5146,39.2136,No,Fire & Theft,"Santana, Collins and Perry",701374.44
